Individual_n,Trial_n,Individual
167,13,0.0023175742816392564
167,14,0.0016071167182389878
167,15,0.0011144694280091905
167,16,0.0007728156041566514
167,17,0.0005358945917550706
167,18,0.0003716167401734971
167,19,0.0002576973628465318
167,20,0.00017865415329376688
167,21,0.00012389238590637675
167,22,8.590187544266215e-05
167,23,5.956407303253641e-05
167,24,4.131760115066996e-05
167,25,2.8659064716496374e-05
168,0,0.35998995895388375
168,1,0.24678214187624703
168,2,0.17369993324282418
168,3,0.12425144310000191
168,4,0.08982004518511544
168,5,0.06539430017473946
168,6,0.047847408008601766
168,7,0.03513165111544381
168,8,0.02586020822527657
168,9,0.01907004709246407
168,10,0.014081495952632528
168,11,0.010407942485835653
168,12,0.007698196125056844
168,13,0.005696910572078329
168,14,0.004217523288753133
168,15,0.0031231820106769614
168,16,0.0023132740974689536
168,17,0.0017137109756732993
168,18,0.0012697159767414146
168,19,0.0009407579422260337
168,20,0.0006970941543842368
168,21,0.0005165516853595786
168,22,0.00038279886248360206
168,23,0.00028373594286690285
168,24,0.0002103030205036216
168,25,0.00015582437517891456
169,0,0.014712236875288887
169,1,0.007265947812788887
169,2,0.0035844669282368846
169,3,0.0017673001229695506
169,4,0.0008710846841267772
169,5,0.0004292950570515819
169,6,0.00021155928968707993
169,7,0.00010427092909137681
169,8,5.134200453082993e-05
169,9,2.535437940875962e-05
169,10,1.2539380782050635e-05
169,11,6.102079146308448e-06
169,12,2.9430329732127447e-06
169,13,1.452916853827979e-06
169,14,7.376611165232916e-07
169,15,4.3963789264633846e-07
169,16,1.4161466876938533e-07
169,17,8.201002399399471e-08
169,18,8.201002399399471e-08
169,19,3.719926555678654e-08
169,20,2.2405379218604082e-08
169,21,3.719926555678654e-08
169,22,2.2405379218604082e-08
169,23,3.719926555678654e-08
169,24,2.2405379218604082e-08
169,25,3.719926555678654e-08
170,0,0.4474223653294269
170,1,0.26157317557112614
170,2,0.15016780295149723
170,3,0.08496216931120792
170,4,0.04760197796599308
170,5,0.026510159156483803
170,6,0.014711956164998208
170,7,0.008147994659108315
170,8,0.004507581374806557
170,9,0.0024920503117267234
170,10,0.001377324245137368
170,11,0.0007610122181598289
170,12,0.00042049088255802225
170,13,0.00023231901900211405
170,14,0.0001283089138690574
170,15,7.090964095035623e-05
170,16,3.919996992984842e-05
170,17,2.1556995076332797e-05
170,18,1.1960647267494906e-05
170,19,6.59622923770975e-06
170,20,3.6159969989402185e-06
170,21,2.125880879555453e-06
170,22,1.0529972735984217e-06
170,23,6.953694049460779e-07
170,24,3.3774153629373416e-07
170,25,2.185322467429529e-07
171,0,0.1767067995510866
171,1,0.115988918825226
171,2,0.07739187149627702
171,3,0.052167603059845136
171,4,0.03539628653152482
171,5,0.024120816274719403
171,6,0.016484686418609784
171,7,0.011288055463867352
171,8,0.007739671751098798
171,9,0.00531155733688371
171,10,0.0036475148640443544
171,11,0.0025058474980165224
171,12,0.0017218676052858095
171,13,0.0011835780583192568
171,14,0.0008136716328431826
171,15,0.0005593982182313662
171,16,0.00038457779510514545
171,17,0.00026441483123795795
171,18,0.00018180279357926654
171,19,0.00012493996246354389
171,20,8.601812942521381e-05
171,21,5.9136434631512635e-05
171,22,4.065899475114154e-05
171,23,2.796320541398334e-05
171,24,1.9320531921551698e-05
171,25,1.3300462799237245e-05
172,0,0.007584399663304708
172,1,0.0030073589910024623
172,2,0.0011912650693410853
172,3,0.0004717177976125697
172,4,0.0001869268048757533
172,5,7.409521231593885e-05
172,6,2.9570542668722055e-05
172,7,1.1510335301778696e-05
172,8,4.476987218282602e-06
172,9,1.794778203390024e-06
172,10,6.026853078822114e-07
172,11,1.8545279445447704e-07
172,12,6.6388601283051685e-09
172,13,6.6388601283051685e-09
172,14,6.6388601283051685e-09
172,15,6.6388601283051685e-09
172,16,6.6388601283051685e-09
172,17,6.6388601283051685e-09
172,18,6.6388601283051685e-09
172,19,6.6388601283051685e-09
172,20,6.6388601283051685e-09
172,21,6.6388601283051685e-09
172,22,6.6388601283051685e-09
172,23,6.6388601283051685e-09
172,24,6.6388601283051685e-09
172,25,6.6388601283051685e-09
173,0,0.12513521467319488
173,1,0.09700796161762237
173,2,0.07508751903644562
173,3,0.05804339204898834
173,4,0.044818492280158995
173,5,0.03457549368015289
173,6,0.026654095994148252
173,7,0.020535559998664854
173,8,0.015814335690650938
173,9,0.012174220429573057
173,10,0.009369345055732725
173,11,0.007209093915138243
173,12,0.0055460051166152935
173,13,0.004266054974708555
173,14,0.0032811478244400005
173,15,0.002523453580055235
173,16,0.0019405201541519146
173,17,0.0014921740161514263
173,18,0.0011474803554153423
173,19,0.0008822992908096294
173,20,0.0006784514056777935
173,21,0.0005216315852737408
173,22,0.0004010513888931255
173,23,0.0003084257709121685
173,24,0.00023707901111602592
173,25,0.00018230234256744193
174,0,0.07459209344221629
174,1,0.04310778758360423
174,2,0.02477590224577464
174,3,0.014192799542680157
174,4,0.008114675496354473
174,5,0.004634300683274639
174,6,0.0026449360592512017
174,7,0.0015089907391218071
174,8,0.0008606710178998833
174,9,0.0004909434063581353
174,10,0.00028000256849802785
174,11,0.00015966079069651418
174,12,9.105584456003957e-05
174,13,5.201480223215871e-05
174,14,2.9663060441387223e-05
174,15,1.696727110422902e-05
174,16,9.695504441631364e-06
174,17,5.52317930735402e-06
174,18,3.198598161113786e-06
174,19,1.7084820417290203e-06
174,20,1.0528309491997234e-06
174,21,6.35598435771989e-07
174,22,3.9717985667042655e-07
174,23,1.5876127756886405e-07
174,24,1.5876127756886405e-07
174,25,9.915663279347342e-08
175,0,0.3803619215400419
175,1,0.27299851869656655
175,2,0.20732975696637246
175,3,0.16937334035946938
175,4,0.139067895165225
175,5,0.11462867950512978
175,6,0.09477037881924721
175,7,0.07853943800046059
175,8,0.0652121970565519
175,9,0.0542292663963041
175,10,0.04515207504345986
175,11,0.03763217424466225
175,12,0.03139061426236245
175,13,0.026202029934664695
175,14,0.02188331579281899
175,15,0.018284804573794333
175,16,0.015283949127932517
175,17,0.01277965997769448
175,18,0.0106884310157499
175,19,0.0089414188773832
175,20,0.007481283894320456
175,21,0.006260580769320456
175,22,0.005239732018252341
175,23,0.0043857762725553195
175,24,0.0036713550002774875
175,25,0.0030735204131803195
176,0,0.23589760337284715
176,1,0.1657421616118303
176,2,0.11456525597981126
176,3,0.07821989331654222
176,4,0.052928033212935044
176,5,0.03558773074558885
176,6,0.023823323587690903
176,7,0.015900137762343003
176,8,0.01059049640110643
176,9,0.00704425845554979
176,10,0.004681232313429429
176,11,0.003108980993544175
176,12,0.0020639923613420263
176,13,0.0013698366682878271
176,14,0.0009090331595292822
176,15,0.0006031421225419775
176,16,0.00040006909779222166
176,17,0.000265541414534165
176,18,0.0001760748427263037
176,19,0.00011676822117479002
176,20,7.74887602678076e-05
176,21,5.1322321211411115e-05
176,22,3.4096578871323224e-05
176,23,2.2592882429672834e-05
176,24,1.5082697187973615e-05
176,25,1.0016302382065412e-05
177,0,0.2770102120155715
177,1,0.10259438521808617
177,2,0.039662311148109364
177,3,0.015542934011878895
177,4,0.006121048998298573
177,5,0.0024152494186782114
177,6,0.0009536243194960825
177,7,0.00037671096271507665
177,8,0.0001487828010939829
177,9,5.872018283836766e-05
177,10,2.331502384178563e-05
177,11,9.307932319568835e-06
177,12,3.5858864211313346e-06
177,13,1.3805145644418815e-06
177,14,6.056541823618034e-07
177,15,1.8842166893406898e-07
177,16,1.2881702415867835e-07
177,17,9.6077346078971e-09
177,18,9.6077346078971e-09
177,19,9.6077346078971e-09
177,20,9.6077346078971e-09
177,21,9.6077346078971e-09
177,22,9.6077346078971e-09
177,23,9.6077346078971e-09
177,24,9.6077346078971e-09
177,25,9.6077346078971e-09
178,0,0.3356374982082865
178,1,0.2801465275967142
178,2,0.23522608310818882
178,3,0.19838963777661534
178,4,0.1678920272076151
178,5,0.14245914251446934
178,6,0.1211315724337122
178,7,0.10316890061736317
178,8,0.08798817873835774
178,9,0.0751234251344225
178,10,0.06419719339251728
178,11,0.054900753804447366
178,12,0.04697937847018452
178,13,0.04022150070309849
178,14,0.0344504970395586
178,15,0.029518130728008463
178,16,0.025299597092868997
178,17,0.02168948531985493
178,18,0.018598544903995706
178,19,0.015951025792362405
178,20,0.013682502814533426
178,21,0.011738176950218393
178,22,0.010071266003849222
178,23,0.00864193172097416
178,24,0.007416057893039896
178,25,0.006364512749912454
179,0,0.05898059712487158
179,1,0.043663768039521544
179,2,0.032298488484200805
179,3,0.023876337276276915
179,4,0.017641691432771056
179,5,0.013030243979272216
179,6,0.009621439443406432
179,7,0.007102904783067077
179,8,0.0052428077324002675
179,9,0.003869382606324523
179,10,0.0028554777963727407
179,11,0.0021071116788953237
179,12,0.0015548150404065542
179,13,0.0011472235782712392
179,14,0.0008464585407346181
179,15,0.0006245653493970327
179,16,0.0004608164890378408
179,17,0.000339997874078124
179,18,0.0002508293254941396
179,19,0.00018508540230688375
179,20,0.00013655232029852193
179,21,0.00010072992878851217
179,22,7.433997231420797e-05
179,23,5.483435231146139e-05
179,24,4.046963292059225e-05
179,25,2.9874907311766563e-05
180,0,0.04363768604012186
180,1,0.0229989817401951
180,2,0.012186043526846713
180,3,0.006474488045889681
180,4,0.003444962765890902
180,5,0.001834385659415072
180,6,0.0009772112629001795
180,7,0.0005206396839206873
180,8,0.0002774527332370935
180,9,0.0001478126308506189
180,10,7.873084755594117e-05
180,11,4.195478172952516e-05
180,12,2.2464062887972425e-05
180,13,1.1914040762728284e-05
180,14,6.4304134433923466e-06
180,15,3.3905765598474247e-06
180,16,1.8408557956872684e-06
180,17,9.46786124056409e-07
180,18,4.6994896585328405e-07
180,19,2.911350315271122e-07
180,20,2.3153038675172155e-07
180,21,1.123210972009403e-07
180,22,1.123210972009403e-07
180,23,1.123210972009403e-07
180,24,1.123210972009403e-07
180,25,5.2716452425549676e-08
181,0,0.46324318429358136
181,1,0.23465323230154644
181,2,0.12027965268023144
181,3,0.06173899551756512
181,4,0.03167542597181927
181,5,0.016242174114061703
181,6,0.008325455392671932
181,7,0.004266572798563351
181,8,0.0021862812889350547
181,9,0.0011202373159659995
181,10,0.0005739756477607383
181,11,0.0002941020382178916
181,12,0.00015069326288830176
181,13,7.715603239666358e-05
181,14,3.957530386577979e-05
181,15,2.0263398958553225e-05
181,16,1.0398830248226076e-05
181,17,5.302633119930178e-06
181,18,2.7098310722006858e-06
181,19,1.398528887142092e-06
181,20,7.130754722250998e-07
181,21,3.852499259604514e-07
181,22,1.9153483044043185e-07
181,23,8.722670208349825e-08
181,24,5.742437969580294e-08
181,25,2.1802650795876843e-09
182,0,0.359954786154709
182,1,0.15447981342979444
182,2,0.060581874701461924
182,3,0.02272291168876661
182,4,0.008365940901718272
182,5,0.003058028075180186
182,6,0.0011150358647920022
182,7,0.00040609821983350614
182,8,0.00014777168937696317
182,9,5.395397850049832e-05
182,10,1.9621703109873323e-05
182,11,7.343146286142854e-06
182,12,2.5747747041116043e-06
182,13,1.1442632295022293e-06
182,14,4.2900749219754175e-07
182,15,1.9058891309597925e-07
182,16,1.9058891309597925e-07
182,17,4.782966600558325e-08
182,18,1.9058891309597925e-07
182,19,4.782966600558325e-08
182,20,4.782966600558325e-08
182,21,4.782966600558325e-08
182,22,1.9058891309597925e-07
182,23,4.782966600558325e-08
182,24,4.782966600558325e-08
182,25,4.782966600558325e-08
183,0,0.33331988659357836
183,1,0.2785906037375908
183,2,0.23133204784846118
183,3,0.19093887415385058
183,4,0.15674860682940295
183,5,0.1280680438563805
183,6,0.10420317855334094
183,7,0.08448608127093127
183,8,0.06829576101755908
183,9,0.055070533423183465
183,10,0.044314756064174676
183,11,0.03559918609118273
183,12,0.028558029799221063
183,13,0.02288372722124865
183,14,0.018320037989376092
183,15,0.014655663637874627
183,16,0.011717333464382196
183,17,0.009363605646846795
183,18,0.007479741244075799
183,19,0.005973055033443475
183,20,0.0047687431857567075
183,21,0.003806426195858026
183,22,0.003037883906124139
183,23,0.0024241944835167173
183,24,0.0019342443034630064
183,25,0.0015432378337364439
184,0,0.25277357759056895
184,1,0.1713871902423939
184,2,0.11571323337136119
184,3,0.07782959403572887
184,4,0.052192921062096054
184,5,0.03492402495919078
184,6,0.023332292457207138
184,7,0.015571112056358749
184,8,0.010383839030846054
184,9,0.00692104758797496
184,10,0.004611486812218124
184,11,0.0030718988376697842
184,12,0.002046043296440536
184,13,0.0013626164394459073
184,14,0.0009074753719410245
184,15,0.0006042665439686123
184,16,0.0004023856121143643
184,17,0.00026785792885630766
184,18,0.00017845096169322172
184,19,0.0001187867122730557
184,20,7.914962349742094e-05
184,21,5.26851612171475e-05
184,22,3.504218636363188e-05
184,23,2.3359675987655315e-05
184,24,1.5491862877303753e-05
184,25,1.0365863426620159e-05
185,0,0.29363548892138713
185,1,0.1907385005295109
185,2,0.1253059520065617
185,3,0.08116161959765666
185,4,0.052047730857117114
185,5,0.033153177672607836
185,6,0.021024049693329272
185,7,0.013293923312408862
185,8,0.008390487605316577
185,9,0.005289496356232104
185,10,0.0033321394264530513
185,11,0.0020980252563785884
185,12,0.001320542269928393
185,13,0.0008311285316776607
185,14,0.0005230321228336665
185,15,0.0003290786087345454
185,16,0.00020700829623454542
185,17,0.00013029711840861768
185,18,8.201735614055128e-05
185,19,5.155938266032667e-05
185,20,3.242629168742628e-05
185,21,2.0445758087572763e-05
185,22,1.2756758911547372e-05
185,23,8.107596619066904e-06
185,24,5.067759735521982e-06
185,25,3.2200157474848723e-06
186,0,0.43642298566853943
186,1,0.3857662497714752
186,2,0.34093121873891297
186,3,0.3011938153461212
186,4,0.2659520922855133
186,5,0.23469440328633728
186,6,0.20697794544255677
186,7,0.18241475212132874
186,8,0.16066156017339173
186,9,0.14141247856175843
186,10,0.12439404117619934
186,11,0.10936097490346375
186,12,0.09609327899968567
186,13,0.08439354288136902
186,14,0.07408474075353089
186,15,0.06500826465642395
186,16,0.05702255355870667
186,17,0.05000088798558655
186,18,0.04383061515843811
186,19,0.03841130125081482
186,20,0.033653896923422244
186,21,0.02947936641728821
186,22,0.025817733879446414
186,23,0.022607070083975223
186,24,0.019792657966970828
186,25,0.01732639658009949
187,0,0.37744190532052724
187,1,0.1754890008577129
187,2,0.08306591200912206
187,3,0.03951571869933812
187,4,0.018829367936494035
187,5,0.00897794205033986
187,6,0.004281870902421159
187,7,0.0020423902877589883
187,8,0.0009742452510616006
187,9,0.0004647447475215616
187,10,0.00022172170961110016
187,11,0.0001057608732005777
187,12,5.0477565171402894e-05
187,13,2.4028004052323304e-05
187,14,1.1496127488297425e-05
187,15,5.49095952717682e-06
187,16,2.5852330943765267e-06
187,17,1.2515791675271615e-06
187,18,5.884774944009408e-07
187,19,2.9045427052398765e-07
187,20,1.712449809732064e-07
187,21,1.2654149739166343e-07
187,22,5.2035691422425145e-08
187,23,4.458511082550132e-08
187,24,7.332207840882177e-09
187,25,7.332207840882177e-09
188,0,0.2938017447082375
188,1,0.24024405820053563
188,2,0.19580556196850285
188,3,0.1590777461020325
188,4,0.12885732693356022
188,5,0.10410223645847783
188,6,0.08390907687824711
188,7,0.06749950093906865
188,8,0.05420879764240727
188,9,0.04347465676945195
188,10,0.03482614202183232
188,11,0.027871889301953168
188,12,0.02228919906300053
